,Unnamed: 0,date,total_vaccinations_Wales,people_vaccinated_Wales,people_fully_vaccinated_Wales,daily_vaccinations_Wales,total_vaccinations_Canada,people_vaccinated_Canada,people_fully_vaccinated_Canada,daily_vaccinations_Canada,total_vaccinations_Argentina,people_vaccinated_Argentina,people_fully_vaccinated_Argentina,daily_vaccinations_Argentina,total_vaccinations_Albania,people_vaccinated_Albania,people_fully_vaccinated_Albania,daily_vaccinations_Albania,total_vaccinations_Rwanda,people_vaccinated_Rwanda,people_fully_vaccinated_Rwanda,daily_vaccinations_Rwanda,total_vaccinations_USA,people_vaccinated_USA,people_fully_vaccinated_USA,daily_vaccinations_USA,total_vaccinations_Germany,people_vaccinated_Germany,people_fully_vaccinated_Germany,daily_vaccinations_Germany,total_vaccinations_Bulgaria,people_vaccinated_Bulgaria,people_fully_vaccinated_Bulgaria,daily_vaccinations_Bulgaria,total_vaccinations_Singapore,people_vaccinated_Singapore,people_fully_vaccinated_Singapore,daily_vaccinations_Singapore,total_vaccinations_Belgium,people_vaccinated_Belgium,people_fully_vaccinated_Belgium,daily_vaccinations_Belgium,total_vaccinations_Lithuania,people_vaccinated_Lithuania,people_fully_vaccinated_Lithuania,daily_vaccinations_Lithuania,total_vaccinations_Scotland,people_vaccinated_Scotland,people_fully_vaccinated_Scotland,daily_vaccinations_Scotland
356,356,2022-01-01,6483056.0,2490591.0,2303262.0,20870.0,68858661.0,31734056.0,29419071.0,237805.0,78094983.0,38757230.0,33382954.0,279751.0,,,,,,,,124262.0,,,,,150312176.0,61846473.0,59281140.0,401717.0,3701105.0,,1914966.0,6767.0,11584105.0,4757954.0,4618447.0,40298.0,21708597.0,8931104.0,8821305.0,45937.0,4131614.0,1917782.0,1832160.0,12895.0,11392833.0,4383212.0,4017045.0,23840.0
357,357,2022-01-02,6488802.0,2490919.0,2303854.0,21691.0,68880711.0,31735384.0,29420224.0,238969.0,78198046.0,38771800.0,33403450.0,286909.0,,,,,,,,125475.0,,,,,150466126.0,61862840.0,59295098.0,413675.0,3704808.0,,1915436.0,7064.0,11633646.0,4764915.0,4619731.0,40880.0,21708701.0,8931119.0,8821311.0,45740.0,4131732.0,1917786.0,1832164.0,12864.0,11392846.0,4383212.0,4017051.0,23842.0
358,358,2022-01-03,6496352.0,2491285.0,2304792.0,19090.0,68978614.0,31742381.0,29425975.0,241224.0,78685015.0,38845070.0,33504984.0,295093.0,,,,,,,,126688.0,,,,,150946639.0,61902345.0,59355644.0,397103.0,3711638.0,,1916392.0,7563.0,11684257.0,4774715.0,4622017.0,41188.0,21834285.0,8932927.0,8823400.0,53027.0,4149288.0,1919424.0,1833799.0,12347.0,11413297.0,4384343.0,4022821.0,21250.0
359,359,2022-01-04,6519123.0,2492440.0,2307957.0,17245.0,69562458.0,31779591.0,29450265.0,284736.0,79231892.0,38929089.0,33616145.0,298821.0,,,,,,,,127901.0,,,,,151646236.0,61959678.0,59450314.0,394620.0,3736566.0,,1921662.0,10572.0,11728366.0,4779303.0,4624098.0,39851.0,21981993.0,8935070.0,8825658.0,61055.0,4169363.0,1921163.0,1835233.0,11998.0,11428303.0,4385227.0,4026878.0,19513.0
360,360,2022-01-05,6539021.0,2493502.0,2311284.0,14671.0,69952213.0,31801497.0,29467043.0,266746.0,79772964.0,39017011.0,33735365.0,305394.0,,,,,,,,127901.0,,,,,152461415.0,62019985.0,59562062.0,408887.0,3768966.0,,1927428.0,12358.0,11767573.0,4781295.0,4625960.0,37982.0,22146670.0,8938897.0,8830415.0,71179.0,4191352.0,1923019.0,1836984.0,12065.0,11462788.0,4387192.0,4033635.0,17728.0
361,361,2022-01-06,6556469.0,2494287.0,2314745.0,12375.0,70370584.0,31820330.0,29490152.0,277600.0,80315121.0,39109929.0,33853244.0,322333.0,,,,,,,,127901.0,,,,,153142569.0,62071157.0,59653351.0,426247.0,3804111.0,,1933230.0,15292.0,11816145.0,4787409.0,4627796.0,37404.0,22308790.0,8941755.0,8832710.0,86498.0,4213906.0,1925074.0,1839057.0,12749.0,11488977.0,4388543.0,4037434.0,15943.0
362,362,2022-01-07,6574256.0,2495183.0,2317917.0,13032.0,70798251.0,31850400.0,29504056.0,291720.0,80879724.0,39201261.0,33976408.0,398454.0,,,,,,,,127901.0,,,,,153906871.0,62127640.0,59769504.0,517588.0,3838576.0,,1938466.0,19702.0,11877992.0,4796294.0,4629915.0,42064.0,22467178.0,8944740.0,8834829.0,108378.0,4237228.0,1927195.0,1841482.0,15088.0,11513857.0,4390076.0,4041550.0,17290.0
363,363,2022-01-08,6590943.0,2496159.0,2324164.0,15412.0,71098745.0,31867806.0,29517260.0,320012.0,81148714.0,39240193.0,34026787.0,436247.0,,,,,,,,127901.0,,,,,154423317.0,62172972.0,59850635.0,587306.0,3849848.0,,1940402.0,21249.0,11939522.0,4806748.0,4631657.0,50774.0,22560196.0,8954200.0,8837017.0,121657.0,4241884.0,1927664.0,1842196.0,15753.0,11538321.0,4391558.0,4045667.0,20784.0
364,364,2022-01-09,6604653.0,2496882.0,2326390.0,16550.0,71315287.0,31884647.0,29528397.0,347797.0,81311755.0,39261577.0,34055430.0,444816.0,,,,,,,,127901.0,,,,,154607923.0,62191662.0,59884935.0,591685.0,3856671.0,,1941571.0,21695.0,11991453.0,4816098.0,4632650.0,51115.0,22589882.0,8961049.0,8837245.0,125883.0,4244286.0,1927871.0,1842521.0,16079.0,11556415.0,4392694.0,4048656.0,23367.0
365,365,2022-01-10,6618417.0,2497658.0,2328295.0,17438.0,71716169.0,31912898.0,29551323.0,391079.0,81822791.0,39341597.0,34151405.0,448254.0,,,,,,,,127901.0,,,,,155165732.0,62228844.0,59967869.0,602728.0,3879558.0,,1945548.0,23989.0,12039924.0,4821060.0,4634517.0,50810.0,22715416.0,8962547.0,8838822.0,125876.0,4260855.0,1929397.0,1844233.0,15938.0,11575826.0,4393689.0,4051635.0,23218.0
366,366,2022-01-11,6631045.0,2498417.0,2330364.0,15989.0,72136498.0,31935003.0,29570238.0,367720.0,82319948.0,39412847.0,34240522.0,441151.0,,,,,,,,127901.0,,,,,155960362.0,62282807.0,60087150.0,616304.0,3911536.0,,1950188.0,24996.0,12084711.0,4824397.0,4636167.0,50906.0,22862358.0,8965196.0,8841485.0,125766.0,4275789.0,1930526.0,1845600.0,15204.0,11595045.0,4394756.0,4054752.0,23820.0
367,367,2022-01-12,6642436.0,2499123.0,2332336.0,14774.0,72537602.0,31958617.0,29590157.0,369341.0,82816572.0,39481322.0,34327123.0,434801.0,,,,,,,,127901.0,,,,,156838880.0,62342328.0,60220022.0,625352.0,3941901.0,,1954380.0,24705.0,12125032.0,4828927.0,4637891.0,51066.0,23004220.0,8981243.0,8847181.0,122507.0,4290333.0,1931695.0,1846960.0,14140.0,11612508.0,4395793.0,4057606.0,21389.0
368,368,2022-01-13,6651690.0,2499752.0,2334096.0,13603.0,72959024.0,31986866.0,29612110.0,369777.0,83278821.0,39542655.0,34407000.0,423386.0,,,,,,,,127901.0,,,,,157673882.0,62400307.0,60344820.0,647330.0,3971557.0,,1958189.0,23921.0,12168417.0,4835951.0,4639615.0,50325.0,23140605.0,8983973.0,8849084.0,118831.0,4304430.0,1933007.0,1848280.0,12932.0,11628950.0,4396802.0,4060859.0,19996.0
369,369,2022-01-14,6661935.0,2500546.0,2335887.0,12526.0,73355030.0,32015303.0,29635733.0,365254.0,83695790.0,39595066.0,34474868.0,402295.0,,,,,,,,127901.0,,,,,158450727.0,62462518.0,60457994.0,649122.0,3996310.0,,1960934.0,22533.0,12224789.0,4845283.0,4641727.0,49542.0,23265240.0,8987694.0,8850738.0,114009.0,4319443.0,1934429.0,1849209.0,11745.0,11647145.0,4397912.0,4064533.0,19041.0
370,370,2022-01-15,6673073.0,2501106.0,2341616.0,11733.0,73642492.0,32036485.0,29655803.0,363392.0,83882122.0,39614631.0,34502593.0,390487.0,,,,,,,,127901.0,,,,,158915440.0,62520965.0,60527813.0,641732.0,4003300.0,,1961791.0,21922.0,12280046.0,4856405.0,4643295.0,48646.0,23352786.0,9018478.0,8852016.0,113227.0,4322610.0,1934819.0,1849398.0,11532.0,11672046.0,4398881.0,4077145.0,19104.0
371,371,2022-01-16,6681424.0,2501748.0,2343756.0,10967.0,73853084.0,32055759.0,29671835.0,362542.0,84015467.0,39626884.0,34519621.0,386245.0,,,,,,,,127901.0,,,,,159069651.0,62539696.0,60550854.0,637390.0,4007018.0,,1962387.0,21478.0,12321097.0,4864997.0,4644356.0,47092.0,23375040.0,9028321.0,8852128.0,112165.0,4323498.0,1934898.0,1849453.0,11316.0,11692057.0,4400229.0,4087517.0,19377.0
372,372,2022-01-17,6688070.0,2502295.0,2345081.0,9950.0,74283833.0,32088318.0,29691756.0,366809.0,84433950.0,39680404.0,34590970.0,373023.0,,,,,,,,127901.0,,,,,159549068.0,62579125.0,60623736.0,626191.0,4020717.0,,1964692.0,20166.0,12358772.0,4869022.0,4647044.0,45550.0,23462681.0,9031259.0,8853273.0,106752.0,4333095.0,1935708.0,1850565.0,10320.0,11705338.0,4401034.0,4090242.0,18502.0
373,373,2022-01-18,6694630.0,2502979.0,2346551.0,9084.0,74554401.0,32100840.0,29701817.0,345415.0,84839246.0,39728496.0,34658974.0,359900.0,,,,,,,,127901.0,,,,,160199685.0,62629431.0,60719710.0,605618.0,4039684.0,,1967200.0,18307.0,12389956.0,4872071.0,4649571.0,43606.0,23553195.0,9035061.0,8854897.0,98691.0,4342737.0,1936439.0,1851761.0,9564.0,11717547.0,4401876.0,4092558.0,17500.0
374,374,2022-01-19,6700729.0,2503547.0,2347972.0,8328.0,74907315.0,32128989.0,29715902.0,338530.0,85223968.0,39774372.0,34725311.0,343914.0,,,,,,,,127901.0,,,,,160877665.0,62687743.0,60823198.0,576969.0,4058974.0,,1970165.0,16725.0,12420344.0,4875701.0,4652428.0,42187.0,23646281.0,9060383.0,8857106.0,91723.0,4352119.0,1937140.0,1852912.0,8827.0,11728113.0,4402666.0,4094680.0,16515.0
375,375,2022-01-20,6707633.0,2504081.0,2349478.0,7992.0,75223460.0,32137767.0,29731011.0,323491.0,85605498.0,39819967.0,34791079.0,332382.0,,,,,,,,127901.0,,,,,161577326.0,62745369.0,60926858.0,557635.0,4078145.0,,1973224.0,15227.0,12453045.0,4880872.0,4655704.0,40661.0,23724714.0,9064076.0,8858483.0,83444.0,4361684.0,1937907.0,1853974.0,8179.0,11741617.0,4404268.0,4099222.0,16095.0
376,376,2022-01-21,6712438.0,2504336.0,2350200.0,7215.0,75545484.0,32153371.0,29763930.0,312922.0,85975208.0,39862395.0,34853446.0,325631.0,,,,,15658591.0,8215535.0,,127901.0,,,,,162172612.0,62798371.0,61017397.0,531698.0,4091684.0,,1975203.0,13625.0,12497132.0,4888122.0,4660469.0,38906.0,23796887.0,9069271.0,8859506.0,75950.0,4372254.0,1938815.0,1854972.0,7544.0,11752982.0,4405059.0,4102038.0,15120.0
377,377,2022-01-22,6723106.0,2505284.0,2355492.0,7148.0,75757680.0,32169878.0,29791999.0,302170.0,86148083.0,39880089.0,34879374.0,323709.0,,,,,,,,126939.0,,,,,162467425.0,62836534.0,61071741.0,507426.0,4095421.0,,1975836.0,13160.0,12538943.0,4895891.0,4665136.0,36985.0,23859564.0,9100159.0,8860508.0,72397.0,4373533.0,1938943.0,1855101.0,7275.0,11763860.0,4405821.0,4105220.0,13116.0
378,378,2022-01-23,6731133.0,2506016.0,2358151.0,7101.0,75932074.0,32184766.0,29827165.0,296999.0,86266468.0,39890173.0,34895078.0,321572.0,,,,,,,,125977.0,,,,,162575031.0,62849796.0,61097179.0,500769.0,4097359.0,,1976308.0,12906.0,12569138.0,4902618.0,4669320.0,35434.0,23869777.0,9106535.0,8860559.0,70677.0,4373686.0,1938948.0,1855114.0,7170.0,11772764.0,4406439.0,4108252.0,11530.0
379,379,2022-01-24,6735687.0,2506323.0,2359337.0,6802.0,76253218.0,32210685.0,29855725.0,281341.0,86631900.0,39934493.0,34962022.0,313993.0,,,,,16022095.0,8394931.0,,125016.0,,,,,162930899.0,62880749.0,61158588.0,483119.0,4104239.0,,1977975.0,11932.0,12604773.0,4905960.0,4674268.0,35143.0,23922648.0,9109144.0,8861699.0,65710.0,4380468.0,1939542.0,1855974.0,6768.0,11783244.0,4406999.0,4112264.0,11129.0
380,380,2022-01-25,6739748.0,2506955.0,2360321.0,6445.0,76588007.0,32236332.0,29903275.0,290515.0,86976496.0,39975804.0,35026015.0,305321.0,,,,,,,,132160.0,,,,,163429668.0,62922037.0,61241707.0,461426.0,4114896.0,,1980511.0,10745.0,12637150.0,4909926.0,4678665.0,35313.0,23967116.0,9112076.0,8862986.0,59132.0,4387175.0,1940082.0,1856870.0,6348.0,11792662.0,4407738.0,4115341.0,10731.0
381,381,2022-01-26,6743934.0,2507419.0,2361042.0,6172.0,76851483.0,32253251.0,29940348.0,277738.0,87317607.0,40015495.0,35090594.0,299091.0,,,,,,,,139304.0,,,,,163931621.0,62963295.0,61324249.0,436279.0,4126744.0,,1983763.0,9681.0,12665870.0,4914210.0,4682648.0,35075.0,24028678.0,9129944.0,8866218.0,54628.0,4394247.0,1940646.0,1857952.0,6018.0,11801083.0,4408534.0,4117631.0,10424.0
382,382,2022-01-27,6748194.0,2507907.0,2361757.0,5794.0,77110756.0,32271463.0,29980491.0,269614.0,87666580.0,40058549.0,35160615.0,294440.0,,,,,16555832.0,8560560.0,7044723.0,146449.0,,,,,164439677.0,63007119.0,61417953.0,408907.0,4139365.0,,1987545.0,8746.0,12696733.0,4919020.0,4688638.0,34813.0,24071685.0,9132783.0,8867618.0,49567.0,4401630.0,1941221.0,1859045.0,5707.0,11809217.0,4409367.0,4119889.0,9657.0
383,383,2022-01-28,6754043.0,2508486.0,2362728.0,5944.0,77368089.0,32290019.0,30021580.0,260372.0,88011114.0,40097910.0,35228344.0,290844.0,,,,,,,,128177.0,,,,,164875170.0,63045501.0,61497219.0,386080.0,4152152.0,,1991648.0,8638.0,12736459.0,4922636.0,4697313.0,34190.0,24117647.0,9135423.0,8869278.0,45823.0,4410112.0,1941906.0,1860446.0,5408.0,11818797.0,4410290.0,4122152.0,9402.0
384,384,2022-01-29,6759895.0,2509780.0,2365580.0,5256.0,77534970.0,32301838.0,30055128.0,253899.0,88167557.0,40113997.0,35256120.0,288496.0,,,,,,,,110868.0,,,,,165085543.0,63071884.0,61548368.0,374017.0,4155619.0,,1992848.0,8600.0,12771820.0,4926375.0,4705725.0,33268.0,24163719.0,9152867.0,8878454.0,43451.0,4411147.0,1942025.0,1860672.0,5373.0,11826501.0,4410990.0,4124546.0,8949.0
385,385,2022-01-30,6764272.0,2510515.0,2367526.0,4734.0,77679365.0,32313043.0,30098902.0,249613.0,88263675.0,40122438.0,35271074.0,285315.0,,,,,,,,93558.0,,,,,165161003.0,63080791.0,61568765.0,369425.0,4157520.0,,1993529.0,8594.0,12797412.0,4928294.0,4714377.0,32611.0,24169974.0,9155253.0,8880375.0,42885.0,4411290.0,1942033.0,1860687.0,5372.0,11834201.0,4411649.0,4127051.0,8777.0
386,386,2022-01-31,6768192.0,2510933.0,2368368.0,4644.0,78008088.0,32340774.0,30150833.0,250696.0,88618810.0,40161078.0,35337235.0,283844.0,,,,,,,,76248.0,,,,,165392584.0,63102336.0,61615306.0,351669.0,4165478.0,,1996484.0,8748.0,12815026.0,4931257.0,4718090.0,30036.0,24194300.0,9156922.0,8881496.0,38807.0,4414835.0,1942379.0,1861411.0,4910.0,11844646.0,4416119.0,4129347.0,8772.0
387,387,2022-02-01,6772387.0,2511342.0,2369003.0,4663.0,78208427.0,32355071.0,30182561.0,231489.0,88956976.0,40199116.0,35400176.0,282926.0,,,,,,,,50832.0,,,,,165684128.0,63127929.0,61670751.0,322066.0,4173659.0,,1999666.0,8395.0,12815304.0,4931262.0,4718124.0,25451.0,24225665.0,9159128.0,8883752.0,36936.0,4418050.0,1942746.0,1862091.0,4411.0,11850415.0,4417105.0,4130639.0,8250.0
388,388,2022-02-02,6776396.0,2511694.0,2369532.0,4637.0,78401968.0,32363291.0,30227647.0,221498.0,89270093.0,40232433.0,35458195.0,278927.0,,,,,,,,25416.0,,,,,166044347.0,63158667.0,61738947.0,301818.0,4182208.0,,2003025.0,7923.0,12815668.0,4931267.0,4718241.0,21400.0,24277626.0,9168482.0,8895324.0,35564.0,4421366.0,1943121.0,1862806.0,3874.0,11856948.0,4417967.0,4131914.0,7981.0
389,389,2022-02-03,6780869.0,2512220.0,2370157.0,4668.0,78583367.0,32375515.0,30263587.0,210373.0,89547739.0,40262464.0,35514614.0,268737.0,,,,,,,,0.0,,,,,166384943.0,63187500.0,61805368.0,277895.0,4192273.0,,2006975.0,7558.0,12848824.0,4937096.0,4725007.0,21727.0,24307546.0,9171064.0,8897423.0,33694.0,4424583.0,1943409.0,1863549.0,3279.0,11862358.0,4418804.0,4132928.0,7592.0
390,390,2022-02-04,6784312.0,2512621.0,2370772.0,4324.0,78744463.0,32388301.0,30301791.0,196625.0,89867315.0,40296057.0,35575455.0,265172.0,,,,,,,,0.0,,,,,166694020.0,63213615.0,61873548.0,259836.0,4201653.0,,2010523.0,7072.0,12887298.0,4940230.0,4733490.0,21548.0,24339587.0,9172892.0,8900239.0,31706.0,4428335.0,1943794.0,1864420.0,2603.0,11868841.0,4419733.0,4134606.0,7149.0
391,391,2022-02-05,6787584.0,2513486.0,2371819.0,3956.0,78860885.0,32397998.0,30331176.0,189416.0,90001769.0,40307312.0,35597148.0,262030.0,,,,,,,,0.0,,,,,166839299.0,63229954.0,61924413.0,250537.0,4204264.0,,2011537.0,6949.0,12922784.0,4942196.0,4743603.0,21566.0,24384660.0,9180590.0,8924435.0,31563.0,4428787.0,1943849.0,1864563.0,2520.0,11874872.0,4421427.0,4135751.0,6910.0
392,392,2022-02-06,6790509.0,2514081.0,2372915.0,3748.0,78908193.0,32401485.0,30348306.0,175547.0,90092886.0,40314559.0,35611591.0,261316.0,,,,,,,,0.0,,,,,166891331.0,63235542.0,61942618.0,247190.0,4205893.0,,2012154.0,6910.0,12950337.0,4944455.0,4751510.0,21846.0,24394189.0,9181931.0,8931796.0,32031.0,4428890.0,1943857.0,1864574.0,2514.0,11879712.0,4422719.0,4136739.0,6502.0
393,393,2022-02-07,6793388.0,2514378.0,2373251.0,3599.0,79160065.0,32414453.0,30422243.0,164568.0,90377443.0,40347187.0,35673238.0,251233.0,,,,,,,,0.0,,,,,167056003.0,63248376.0,61982074.0,237631.0,4211561.0,,2014447.0,6583.0,12981578.0,4947067.0,4757628.0,23793.0,24407919.0,9182726.0,8934062.0,30517.0,4430602.0,1944043.0,1864982.0,2252.0,11886038.0,4423415.0,4137747.0,5913.0
394,394,2022-02-08,6796548.0,2514744.0,2373698.0,3452.0,79280446.0,32429134.0,30443473.0,153146.0,90647209.0,40379574.0,35735372.0,241462.0,,,,,,,,0.0,,,,,167329018.0,63270160.0,62040901.0,234984.0,4219156.0,,2017293.0,6500.0,13012595.0,4949437.0,4762802.0,28184.0,24429551.0,9183882.0,8937083.0,29127.0,4432288.0,1944190.0,1865362.0,2034.0,11891524.0,4423943.0,4138634.0,5873.0
395,395,2022-02-09,6800038.0,2515083.0,2374132.0,3377.0,79407570.0,32439283.0,30474915.0,143657.0,90945529.0,40411692.0,35793494.0,239348.0,,,,,,,,0.0,,,,,167607902.0,63290084.0,62100944.0,223365.0,4226703.0,,2020190.0,6356.0,13043446.0,4951805.0,4768362.0,32540.0,24492289.0,9190019.0,8957520.0,30666.0,4434121.0,1944362.0,1865791.0,1822.0,11897174.0,4424596.0,4139618.0,5747.0
396,396,2022-02-10,6803831.0,2515537.0,2374949.0,3280.0,79543005.0,32454750.0,30510192.0,137091.0,91211305.0,40440813.0,35850663.0,237652.0,,,,,,,,0.0,,,,,167858437.0,63308948.0,62159716.0,210499.0,4235020.0,,2023316.0,6107.0,13079301.0,4954837.0,4775876.0,32925.0,24530948.0,9191293.0,8960729.0,31915.0,4435874.0,1944533.0,1866231.0,1613.0,11903556.0,4425282.0,4140451.0,5885.0
397,397,2022-02-11,6807191.0,2515814.0,2375427.0,3268.0,79668861.0,32462460.0,30550318.0,132057.0,91450288.0,40465099.0,35901189.0,226139.0,,,,,,,,0.0,,,,,168084991.0,63326372.0,62218069.0,198710.0,4242454.0,,2026063.0,5829.0,13123433.0,4956568.0,4786213.0,33734.0,24567922.0,9192747.0,8965356.0,32619.0,4438219.0,1944793.0,1866830.0,1412.0,11912358.0,4426094.0,4141713.0,6217.0
398,398,2022-02-12,6809927.0,2516214.0,2376514.0,3192.0,,,,126507.0,91572941.0,40475389.0,35923787.0,224453.0,,,,,,,,0.0,,,,,168187628.0,63336857.0,62255220.0,192618.0,4244454.0,,2026808.0,5741.0,13165816.0,4957861.0,4797336.0,34719.0,24626949.0,9198341.0,8992959.0,34613.0,4438428.0,1944814.0,1866892.0,1377.0,11918789.0,4427052.0,4142683.0,6274.0
399,399,2022-02-13,6812386.0,2516661.0,2377764.0,3125.0,79824010.0,32468890.0,30597618.0,130831.0,91649981.0,40481089.0,35936697.0,222442.0,,,,,,,,0.0,,,,,168219828.0,63339887.0,62266872.0,189785.0,4245453.0,,2027162.0,5651.0,13200681.0,4959343.0,4806049.0,35763.0,24637874.0,9199102.0,8999818.0,34812.0,4438503.0,1944822.0,1866906.0,1373.0,11923771.0,4428021.0,4143511.0,6294.0
400,400,2022-02-14,6814519.0,2516883.0,2378179.0,3019.0,79891759.0,32469999.0,30621280.0,104528.0,91878512.0,40506579.0,35989174.0,214438.0,,,,,,,,0.0,,,,,168337409.0,63349460.0,62296883.0,183058.0,4249259.0,,2028663.0,5385.0,13230779.0,4962016.0,4810808.0,35600.0,24649512.0,9199635.0,9001718.0,34513.0,4439714.0,1944980.0,1867253.0,1302.0,11932332.0,4428684.0,4144534.0,6613.0
401,401,2022-02-15,6840241.0,2517081.0,2378724.0,6242.0,80047174.0,32489215.0,30654612.0,109533.0,92093910.0,40532227.0,36039640.0,206672.0,,,,,16555832.0,8693749.0,7533782.0,0.0,,,,,168529515.0,63363992.0,62343625.0,171500.0,4254776.0,,2030626.0,5089.0,13252277.0,4963834.0,4814921.0,34240.0,24670440.0,9200287.0,9004289.0,34413.0,4441143.0,1945120.0,1867611.0,1265.0,11941140.0,4429337.0,4145785.0,7088.0
402,402,2022-02-16,6842963.0,2517309.0,2379217.0,6132.0,80139288.0,32495669.0,30687748.0,104531.0,92308131.0,40557461.0,36089250.0,194657.0,,,,,,,,45480.0,,,,,168716704.0,63377036.0,62387690.0,158400.0,4260171.0,,2032358.0,4781.0,13274046.0,4965916.0,4819277.0,32943.0,24744011.0,9205713.0,9024087.0,35960.0,4441144.0,1945120.0,1867611.0,1003.0,11948588.0,4429979.0,4146918.0,7345.0
403,403,2022-02-17,6845920.0,2517543.0,2379805.0,6013.0,80197551.0,32496345.0,30707824.0,93507.0,92518325.0,40582981.0,36140906.0,186717.0,,,,,,,,90959.0,,,,,168902464.0,63389853.0,62434043.0,149147.0,4265854.0,,2034242.0,4405.0,13297502.0,4968640.0,4824375.0,31172.0,24771180.0,9206668.0,9026620.0,34319.0,4442780.0,1945303.0,1868121.0,987.0,11956847.0,4430717.0,4148237.0,7613.0
404,404,2022-02-18,6846646.0,2517563.0,2379968.0,5636.0,80316381.0,32512152.0,30743452.0,92503.0,92731843.0,40607139.0,36190859.0,183079.0,,,,,,,,136439.0,,,,,169078687.0,63406041.0,62482453.0,141957.0,4271963.0,,2036346.0,4216.0,13330943.0,4970631.0,4832663.0,29644.0,24792463.0,9207438.0,9028597.0,32077.0,4444581.0,1945510.0,1868666.0,909.0,11965142.0,4431254.0,4149521.0,7541.0
405,405,2022-02-19,6849811.0,2517850.0,2381212.0,5698.0,80376854.0,32518758.0,30756589.0,90060.0,92818952.0,40614506.0,36208032.0,178002.0,,,,,,,,181918.0,,,,,169149823.0,63412737.0,62510434.0,137456.0,4273530.0,,2036897.0,4154.0,13363351.0,4972388.0,4841888.0,28219.0,24835932.0,9211712.0,9048905.0,29855.0,4444734.0,1945530.0,1868718.0,901.0,11973063.0,4431881.0,4150430.0,7753.0
406,406,2022-02-20,6851201.0,2518094.0,2381764.0,5545.0,80429624.0,32522037.0,30768660.0,86516.0,92872654.0,40617708.0,36216699.0,174668.0,,,,,,,,227398.0,,,,,169177174.0,63415098.0,62519976.0,136764.0,,2073249.0,,4346.0,13385850.0,4974548.0,4847871.0,26453.0,24839986.0,9212250.0,9051188.0,28873.0,4444789.0,1945534.0,1868729.0,898.0,11981239.0,4432566.0,4151403.0,8210.0
407,407,2022-02-21,6854136.0,2518455.0,2382278.0,5660.0,80441157.0,32522373.0,30770375.0,78485.0,93074188.0,40641151.0,36266088.0,170811.0,,,,,,,,272878.0,,,,,169286182.0,63425372.0,62548737.0,135539.0,4278226.0,,2038507.0,4138.0,13403495.0,4976410.0,4850854.0,24674.0,24855429.0,9212795.0,9052811.0,29417.0,4445826.0,1945677.0,1868971.0,873.0,11989604.0,4433160.0,4152325.0,8182.0
408,408,2022-02-22,6856451.0,2518753.0,2382807.0,2316.0,80594498.0,32540290.0,30803604.0,78189.0,93276206.0,40665735.0,36317884.0,168899.0,,,,,,,,318357.0,,,,,169443593.0,63437191.0,62587638.0,130583.0,4282639.0,,2039864.0,3980.0,13417292.0,4977742.0,4853001.0,23574.0,24886002.0,9213594.0,9054687.0,30795.0,4446773.0,1945808.0,1869180.0,804.0,11997515.0,4433601.0,4153359.0,8054.0
409,409,2022-02-23,6859296.0,2519201.0,2383405.0,2333.0,80661772.0,32541931.0,30829743.0,74641.0,93479239.0,40689270.0,36368151.0,167301.0,,,,,,,,318357.0,,,,,169600044.0,63447926.0,62624470.0,126191.0,4287041.0,,2041189.0,3839.0,13431085.0,4979128.0,4855108.0,22434.0,24943684.0,9216314.0,9067344.0,28525.0,4447721.0,1945905.0,1869401.0,940.0,12004085.0,4433961.0,4154182.0,7928.0
410,410,2022-02-24,6861534.0,2519590.0,2383980.0,2231.0,80724391.0,32556780.0,30840082.0,75263.0,93648755.0,40707998.0,36409814.0,161490.0,,,,,19421047.0,8895871.0,8036044.0,318357.0,,,,,169758337.0,63459304.0,62663173.0,122268.0,4291673.0,,2042630.0,3688.0,13448308.0,4981153.0,4859240.0,21544.0,24979794.0,9217257.0,9070638.0,29802.0,4448738.0,1946022.0,1869658.0,851.0,12009256.0,4434404.0,4154924.0,7487.0
411,411,2022-02-25,6864328.0,2519944.0,2384514.0,2526.0,80789503.0,32558009.0,30865219.0,67589.0,93852237.0,40729618.0,36459356.0,160056.0,,,,,,,,,,,,,169891857.0,63468794.0,62697649.0,116167.0,4295872.0,,2043943.0,3416.0,13473920.0,4982836.0,4866036.0,20425.0,25007932.0,9217994.0,9072580.0,30781.0,4450049.0,1946170.0,1869980.0,781.0,12015868.0,4434953.0,4155979.0,7247.0
412,412,2022-02-26,6866512.0,2520378.0,2385333.0,2386.0,80834877.0,32563439.0,30875611.0,65432.0,93924603.0,40735599.0,36475963.0,157950.0,,,,,,,,,,,,,169943787.0,63473745.0,62716326.0,113423.0,4297051.0,,2044335.0,3360.0,13500393.0,4984968.0,4873933.0,19577.0,25035294.0,9219707.0,9081500.0,28480.0,4450138.0,1946180.0,1870009.0,772.0,12020733.0,4435562.0,4156667.0,6810.0
413,413,2022-02-27,6868088.0,2520572.0,2385800.0,2412.0,80879075.0,32566938.0,30886089.0,64207.0,93959645.0,40738086.0,36483456.0,155284.0,,,,,,,,,,,,,169959893.0,63476086.0,62721480.0,111817.0,4297604.0,,2044531.0,3104.0,13516678.0,4986797.0,4878760.0,18690.0,25036953.0,9219820.0,9082441.0,28138.0,4450214.0,1946187.0,1870018.0,775.0,12024069.0,4436113.0,4157209.0,6119.0
